Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4338823,10049,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4338821,10049,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4345459,10049,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012,4338830,10378,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012,4338820,10378,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012,4338816,10378,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012,4345425,10378,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 (Server Core installation),4338830,10379,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 (Server Core installation),4338820,10379,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 (Server Core installation),4338816,10379,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 (Server Core installation),4345425,10379,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 R2,4338815,10483,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 R2,4338824,10483,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 R2,4338831,10483,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 R2,4345424,10483,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 R2 (Server Core installation),4338815,10543,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 R2 (Server Core installation),4338824,10543,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 R2 (Server Core installation),4338831,10543,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2012 R2 (Server Core installation),4345424,10543,ADV180016,Microsoft Guidance for Lazy FP State Restore
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4284874,10724-10951,CVE-2018-0871,Microsoft Edge Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4284874,10724-10952,CVE-2018-0871,Microsoft Edge Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4284819,10724-11453,CVE-2018-0871,Microsoft Edge Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4284819,10724-11454,CVE-2018-0871,Microsoft Edge Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for 32-bit Systems,4284835,10724-11497,CVE-2018-0871,Microsoft Edge Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for x64-based Systems,4284835,10724-11498,CVE-2018-0871,Microsoft Edge Information Disclosure Vulnerability
Internet Explorer 10 on Windows Server 2012,4284855,10555-10378,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 10 on Windows Server 2012,4230450,10555-10378,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 9 on Windows Server 2008 for 32-bit Systems Service Pack 2,4230450,10336-9312,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 9 on Windows Server 2008 for x64-based Systems Service Pack 2,4230450,10336-9318,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for 32-bit Systems,4284874,10486-10951,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for x64-based Systems,4284874,10486-10952,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for 32-bit Systems,4284819,10486-11453,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for x64-based Systems,4284819,10486-11454,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 for 32-bit Systems,4284860,10486-10729,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 for x64-based Systems,4284860,10486-10735,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1607 for 32-bit Systems,4284880,10486-10852,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1607 for x64-based Systems,4284880,10486-10853,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2016,4284880,10486-10816,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 7 for 32-bit Systems Service Pack 1,4284826,10486-10047,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 7 for 32-bit Systems Service Pack 1,4230450,10486-10047,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 7 for x64-based Systems Service Pack 1,4284826,10486-10048,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 7 for x64-based Systems Service Pack 1,4230450,10486-10048,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 8.1 for 32-bit systems,4284815,10486-10481,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 8.1 for 32-bit systems,4230450,10486-10481,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 8.1 for x64-based systems,4284815,10486-10482,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 8.1 for x64-based systems,4230450,10486-10482,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows RT 8.1,4284815,10486-10484,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284826,10486-10051,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2008 R2 for x64-based Systems Service Pack 1,4230450,10486-10051,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2012 R2,4284815,10486-10483,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2012 R2,4230450,10486-10483,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for 32-bit Systems,4284835,10486-11497,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for x64-based Systems,4284835,10486-11498,CVE-2018-0978,Internet Explorer Memory Corruption Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-0982,Windows Elevation of Privilege Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 for 32-bit Systems,4284860,10729,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 for x64-based Systems,4284860,10735,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284826,10047,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284867,10047,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284826,10048,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284867,10048,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4284815,10481,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4284878,10481,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 8.1 for x64-based systems,4284815,10482,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 8.1 for x64-based systems,4284878,10482,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows RT 8.1,4284815,10484,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2,4230467,9312,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4230467,10287,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4230467,9311,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4230467,9318,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4230467,9344,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284826,10050,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284867,10050,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284826,10051,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284867,10051,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284826,10049,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284867,10049,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2012,4284855,10378,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2012,4284846,10378,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2012 (Server Core installation),4284855,10379,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2012 (Server Core installation),4284846,10379,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2012 R2,4284815,10483,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2012 R2,4284878,10483,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2012 R2 (Server Core installation),4284815,10543,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server 2012 R2 (Server Core installation),4284878,10543,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-1036,NTFS Elevation of Privilege Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 for 32-bit Systems,4284860,10729,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 for x64-based Systems,4284860,10735,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284826,10047,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284867,10047,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284826,10048,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284867,10048,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 8.1 for 32-bit systems,4284815,10481,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 8.1 for 32-bit systems,4284878,10481,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 8.1 for x64-based systems,4284815,10482,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows 8.1 for x64-based systems,4284878,10482,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows RT 8.1,4284815,10484,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2,4230467,9312,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4230467,10287,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4230467,9311,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4230467,9318,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4230467,9344,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284826,10050,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284867,10050,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284826,10051,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284867,10051,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284826,10049,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284867,10049,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2012,4284855,10378,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2012,4284846,10378,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2012 (Server Core installation),4284855,10379,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2012 (Server Core installation),4284846,10379,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2012 R2,4284815,10483,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2012 R2,4284878,10483,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2012 R2 (Server Core installation),4284815,10543,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Windows Server 2012 R2 (Server Core installation),4284878,10543,CVE-2018-1040,Windows Code Integrity Module Denial of Service Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for 32-bit Systems,4284835,10724-11497,CVE-2018-8110,Microsoft Edge Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for x64-based Systems,4284835,10724-11498,CVE-2018-8110,Microsoft Edge Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4284819,10724-11453,CVE-2018-8111,Microsoft Edge Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4284819,10724-11454,CVE-2018-8111,Microsoft Edge Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for 32-bit Systems,4284874,10486-10951,CVE-2018-8113,Internet Explorer Security Feature Bypass Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for x64-based Systems,4284874,10486-10952,CVE-2018-8113,Internet Explorer Security Feature Bypass Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for 32-bit Systems,4284835,10486-11497,CVE-2018-8113,Internet Explorer Security Feature Bypass Vulnerability
Internet Explorer 11 on Windows 10 Version 1803 for x64-based Systems,4284835,10486-11498,CVE-2018-8113,Internet Explorer Security Feature Bypass Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for 32-bit Systems,4284819,10486-11453,CVE-2018-8113,Internet Explorer Security Feature Bypass Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for x64-based Systems,4284819,10486-11454,CVE-2018-8113,Internet Explorer Security Feature Bypass Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-8121,Windows Kernel Information Disclosure Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8121,Windows Kernel Information Disclosure Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-8121,Windows Kernel Information Disclosure Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-8121,Windows Kernel Information Disclosure Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-8121,Windows Kernel Information Disclosure Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8121,Windows Kernel Information Disclosure Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8121,Windows Kernel Information Disclosure Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8121,Windows Kernel Information Disclosure Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 for 32-bit Systems,4284860,10729,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 for x64-based Systems,4284860,10735,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284826,10047,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284867,10047,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284826,10048,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284867,10048,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4284815,10481,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 8.1 for 32-bit systems,4284878,10481,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 8.1 for x64-based systems,4284815,10482,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 8.1 for x64-based systems,4284878,10482,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows RT 8.1,4284815,10484,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2,4294413,9312,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4294413,10287,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4294413,9311,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4294413,9318,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4294413,9344,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284826,10050,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284867,10050,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284826,10051,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284867,10051,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284826,10049,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284867,10049,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2012,4284855,10378,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2012,4284846,10378,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2012 (Server Core installation),4284855,10379,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2012 (Server Core installation),4284846,10379,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2012 R2,4284815,10483,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2012 R2,4284878,10483,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2012 R2 (Server Core installation),4284815,10543,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server 2012 R2 (Server Core installation),4284878,10543,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8169,HIDParser Elevation of Privilege Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4284874,10724-10951,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4284874,10724-10952,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for 32-bit Systems,4284835,10724-11497,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for x64-based Systems,4284835,10724-11498,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4284819,10724-11453,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4284819,10724-11454,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems,4284860,10724-10729,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems,4284860,10724-10735,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for 32-bit Systems,4284880,10724-10852,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for x64-based Systems,4284880,10724-10853,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows Server 2016,4284880,10724-10816,CVE-2018-8234,Microsoft Edge based on Edge HTML Information Disclosure Vulnerability
