ASP.NET Core 1.1,Commit,11461,CVE-2017-8700,ASP.NET Core Information Disclosure Vulnerability
Adobe Flash Player on Windows 10 Version 1511 for 32-bit Systems,4048951,10384-10789,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1511 for x64-based Systems,4048951,10384-10788,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1607 for 32-bit Systems,4048951,10384-10852,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1607 for x64-based Systems,4048951,10384-10853,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows Server 2016,4048951,10384-10816,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows 8.1 for 32-bit systems,4048951,10384-10481,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows 8.1 for x64-based systems,4048951,10384-10482,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows RT 8.1,4048951,10384-10484,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows Server 2012,4048951,10384-10378,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows Server 2012 R2,4048951,10384-10483,ADV170019,November 2017 Adobe Flash Security Update
Adobe Flash Player on Windows Server, version 1709  (Server Core Installation),4048951,10384-11466,ADV170019,November 2017 Adobe Flash Security Update
Windows 10 Version 1703 for 32-bit Systems,4048954,10951,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 Version 1703 for x64-based Systems,4048954,10952,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 for 32-bit Systems,4048956,10729,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 for x64-based Systems,4048956,10735,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 Version 1511 for 32-bit Systems,4048952,10789,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 Version 1511 for x64-based Systems,4048952,10788,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4048953,10852,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 Version 1607 for x64-based Systems,4048953,10853,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2016,4048953,10816,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2016  (Server Core installation),4048953,10855,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4048957,10047,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4048960,10047,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4048957,10048,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4048960,10048,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 8.1 for 32-bit systems,4048958,10481,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 8.1 for 32-bit systems,4048961,10481,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 8.1 for x64-based systems,4048958,10482,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 8.1 for x64-based systems,4048961,10482,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows RT 8.1,4048958,10484,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2,4047170,9312,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4047170,10287,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4047170,9311,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4047170,9318,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4047170,9344,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4048957,10050,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4048960,10050,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4048957,10051,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4048960,10051,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4048957,10049,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4048960,10049,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2012,4048959,10378,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2012,4048962,10378,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2012 (Server Core installation),4048959,10379,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2012 (Server Core installation),4048962,10379,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2012 R2,4048958,10483,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2012 R2,4048961,10483,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2012 R2 (Server Core installation),4048958,10543,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server 2012 R2 (Server Core installation),4048961,10543,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows Server, version 1709  (Server Core Installation),4048955,11466,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4048955,11453,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
Windows 10 Version 1709 for x64-based Systems,4048955,11454,CVE-2017-11768,Windows Media Player Information Disclosure Vulnerability
ASP.NET Core 2.0,Commit,11460,CVE-2017-11883,ASP.NET Core Denial of Service Vulnerability
ASP.NET Core 1.1,Commit,11461,CVE-2017-11883,ASP.NET Core Denial of Service Vulnerability
ASP.NET Core 1.0,Commit,11462,CVE-2017-11883,ASP.NET Core Denial of Service Vulnerability
Microsoft SharePoint Enterprise Server 2016,4011244,10950,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Office Online Server 2016,4011020,10748,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2016 (32-bit edition),4011242,10746,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2016 (64-bit edition),4011242,10747,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Office 2010 Service Pack 2 (32-bit editions),4011268,10521,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Office 2010 Service Pack 2 (64-bit editions),4011268,10522,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Office Compatibility Pack Service Pack 3,4011265,4497,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Office Web Apps 2010 Service Pack 2,4011271,10525,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Office Web Apps Server 2013 Service Pack 1,4011247,10611,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Office Word Viewer,4011264,1160,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2007 Service Pack 3,4011266,10162,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2010 Service Pack 2 (32-bit editions),4011270,10513,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2010 Service Pack 2 (64-bit editions),4011270,10514,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2013 RT Service Pack 1,4011250,10606,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2013 Service Pack 1 (32-bit editions),4011250,10604,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2013 Service Pack 1 (64-bit editions),4011250,10605,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Word 2016 for Mac,Release Notes,10670,ADV170020,Microsoft Office Defense in Depth Update
Word Automation Services on Microsoft SharePoint Server 2010 Service Pack 2,4011267,9432-10495,ADV170020,Microsoft Office Defense in Depth Update
Word Automation Services on Microsoft SharePoint Server 2013 Service Pack 1,4011245,9432-10607,ADV170020,Microsoft Office Defense in Depth Update
Microsoft Excel  2016 Click-to-Run (C2R) for 32-bit editions,Click to Run,10902,CVE-2017-11884,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Excel  2016 Click-to-Run (C2R) for 64-bit editions,Click to Run,10925,CVE-2017-11884,Microsoft Excel Remote Code Execution Vulnerability
Internet Explorer 10 on Windows Server 2012,4048959,10555-10378,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 10 on Windows Server 2012,4047206,10555-10378,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 9 on Windows Server 2008 for 32-bit Systems Service Pack 2,4047206,10336-9312,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 9 on Windows Server 2008 for x64-based Systems Service Pack 2,4047206,10336-9318,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for 32-bit Systems,4048954,10486-10951,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for x64-based Systems,4048954,10486-10952,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 for 32-bit Systems,4048956,10486-10729,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 for x64-based Systems,4048956,10486-10735,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 Version 1511 for 32-bit Systems,4048952,10486-10789,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 Version 1511 for x64-based Systems,4048952,10486-10788,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 Version 1607 for 32-bit Systems,4048953,10486-10852,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 Version 1607 for x64-based Systems,4048953,10486-10853,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows Server 2016,4048953,10486-10816,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 7 for 32-bit Systems Service Pack 1,4048957,10486-10047,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 7 for 32-bit Systems Service Pack 1,4047206,10486-10047,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 7 for x64-based Systems Service Pack 1,4048957,10486-10048,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 7 for x64-based Systems Service Pack 1,4047206,10486-10048,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 8.1 for 32-bit systems,4048958,10486-10481,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 8.1 for 32-bit systems,4047206,10486-10481,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 8.1 for x64-based systems,4048958,10486-10482,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 8.1 for x64-based systems,4047206,10486-10482,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows RT 8.1,4048958,10486-10484,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows Server 2008 R2 for x64-based Systems Service Pack 1,4048957,10486-10051,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows Server 2008 R2 for x64-based Systems Service Pack 1,4047206,10486-10051,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows Server 2012 R2,4048958,10486-10483,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows Server 2012 R2,4047206,10486-10483,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for 32-bit Systems,4048955,10486-11453,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for x64-based Systems,4048955,10486-11454,CVE-2017-11834,Scripting Engine Information Disclosure Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4048957,10047,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4048960,10047,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4048957,10048,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4048960,10048,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2,4048968,9312,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4048968,10287,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4048968,9311,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4048968,9318,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4048968,9344,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4048957,10050,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4048960,10050,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4048957,10051,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4048960,10051,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4048957,10049,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4048960,10049,CVE-2017-11835,Windows EOT Font Engine Information Disclosure Vulnerability
ChakraCore,Commit,11447,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4048954,10724-10951,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4048954,10724-10952,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems,4048956,10724-10729,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems,4048956,10724-10735,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for 32-bit Systems,4048952,10724-10789,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for x64-based Systems,4048952,10724-10788,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for 32-bit Systems,4048953,10724-10852,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for x64-based Systems,4048953,10724-10853,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows Server 2016,4048953,10724-10816,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4048955,10724-11453,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4048955,10724-11454,CVE-2017-11836,Scripting Engine Memory Corruption Vulnerability
ChakraCore,Commit,11447,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4048954,10724-10951,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4048954,10724-10952,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems,4048956,10724-10729,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems,4048956,10724-10735,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for 32-bit Systems,4048952,10724-10789,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for x64-based Systems,4048952,10724-10788,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for 32-bit Systems,4048953,10724-10852,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for x64-based Systems,4048953,10724-10853,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows Server 2016,4048953,10724-10816,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for 32-bit Systems,4048954,10486-10951,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for x64-based Systems,4048954,10486-10952,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 for 32-bit Systems,4048956,10486-10729,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 for x64-based Systems,4048956,10486-10735,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1511 for 32-bit Systems,4048952,10486-10789,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1511 for x64-based Systems,4048952,10486-10788,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1607 for 32-bit Systems,4048953,10486-10852,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1607 for x64-based Systems,4048953,10486-10853,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2016,4048953,10486-10816,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 7 for 32-bit Systems Service Pack 1,4048957,10486-10047,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 7 for 32-bit Systems Service Pack 1,4047206,10486-10047,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 7 for x64-based Systems Service Pack 1,4048957,10486-10048,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 7 for x64-based Systems Service Pack 1,4047206,10486-10048,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 8.1 for 32-bit systems,4048958,10486-10481,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 8.1 for 32-bit systems,4047206,10486-10481,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 8.1 for x64-based systems,4048958,10486-10482,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 8.1 for x64-based systems,4047206,10486-10482,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows RT 8.1,4048958,10486-10484,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2008 R2 for x64-based Systems Service Pack 1,4048957,10486-10051,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2008 R2 for x64-based Systems Service Pack 1,4047206,10486-10051,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2012 R2,4048958,10486-10483,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2012 R2,4047206,10486-10483,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4048955,10724-11453,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4048955,10724-11454,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for 32-bit Systems,4048955,10486-11453,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for x64-based Systems,4048955,10486-11454,CVE-2017-11838,Scripting Engine Memory Corruption Vulnerability
ChakraCore,Commit,11447,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4048954,10724-10951,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4048954,10724-10952,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems,4048956,10724-10729,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems,4048956,10724-10735,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for 32-bit Systems,4048952,10724-10789,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for x64-based Systems,4048952,10724-10788,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for 32-bit Systems,4048953,10724-10852,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for x64-based Systems,4048953,10724-10853,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows Server 2016,4048953,10724-10816,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4048955,10724-11453,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4048955,10724-11454,CVE-2017-11840,Scripting Engine Memory Corruption Vulnerability
ChakraCore,Commit,11447,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4048954,10724-10951,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4048954,10724-10952,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems,4048956,10724-10729,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems,4048956,10724-10735,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for 32-bit Systems,4048952,10724-10789,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for x64-based Systems,4048952,10724-10788,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for 32-bit Systems,4048953,10724-10852,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for x64-based Systems,4048953,10724-10853,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows Server 2016,4048953,10724-10816,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4048955,10724-11453,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4048955,10724-11454,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for 32-bit Systems,4048955,10486-11453,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1709 for x64-based Systems,4048955,10486-11454,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 10 on Windows Server 2012,4048959,10555-10378,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 10 on Windows Server 2012,4047206,10555-10378,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 9 on Windows Server 2008 for 32-bit Systems Service Pack 2,4047206,10336-9312,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 9 on Windows Server 2008 for x64-based Systems Service Pack 2,4047206,10336-9318,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for 32-bit Systems,4048954,10486-10951,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1703 for x64-based Systems,4048954,10486-10952,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 for 32-bit Systems,4048956,10486-10729,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 for x64-based Systems,4048956,10486-10735,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1511 for 32-bit Systems,4048952,10486-10789,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1511 for x64-based Systems,4048952,10486-10788,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1607 for 32-bit Systems,4048953,10486-10852,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows 10 Version 1607 for x64-based Systems,4048953,10486-10853,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
Internet Explorer 11 on Windows Server 2016,4048953,10486-10816,CVE-2017-11843,Scripting Engine Memory Corruption Vulnerability
